,place_name,review_text,review_rating
298,Ngân Hàng Agribank Sóc Sơn,Công ty đầu tư tài chính của agribank bị phá sản phải không? Vậy tiền gửi ở ngân hàng agribank có ảnh hưởng gì không?,5
299,Agribank Gia Lâm,"Nhân viên khu dịch vụ khách hàng Lê Thi An cực kì bất lịch sự, mang tiếng làm ở bộ phận dịch vụ nhưng hống hách, nghiệp vụ kém, ăn nói thiếu văn hóa, hàng tôm hàng cá, ko tôn trọng khách hàng",1
300,Agribank Gia Lâm,"Vẫn còn phong cách của ngân hàng quốc doanh, phục vụ chưa niềm nở, chu đáo như ngân hàng thương mại.",4
301,Agribank Gia Lâm,Binh thuong,3
302,Agribank Gia Lâm,Tác phong khá ổn,3
303,Agribank Gia Lâm,chuẩn đó,4
304,Ngân Hàng Nông Nghiệp (Agribank),"Dịch vụ tốt, chăm sóc khách hàng tốt",5
305,Ngân Hàng Nông Nghiệp (Agribank),"Ngân hàng lớn của Nhà nước, họ tập trung vào mảng công việc của nhà nước, lính vực nông nghiệp, nông thôn là chính, dịch vụ đối với đối tượng khách hàng cá nhân tạm được, không thể so được với các ngân hàng thương mại",3
306,Ngân Hàng Nông Nghiệp (Agribank),"Cơ chế độc quyền nhà nước, Thái độ nhân viên thiếu tôn trọng khách hàng. Nói chuyện khách thiếu tôn trọng.",1
307,Ngân Hàng Nông Nghiệp (Agribank),"Ngân hàng để ẩm mốc khắp nơi, ít khách, bất khả kháng mới phải sử dụng",3
308,Ngân Hàng Nông Nghiệp (Agribank),"Hôm nay đến để giải quyết vấn đề ví điện tử bên ngân hàng mà, nhân viên không biết lỗi do đâu và cứ đùn đẩy trách nhiệm sang bên khác, thái độ lồi lõm như mẹ thiên hạ, nói chung mọi người nên né cái ngân hàng này ra.",1
309,ACB - PGD Trần Đại Nghĩa,"Dịch vụ quá tệ thủ tục vay mua nhà mất cả tháng chưa xong. Thủ tục giải ngân đảo khoản vay mất 10 ngày. Làm bảo lãnh dự thầu, bảo lãnh hợp đồng mất 4-5 ngày mới có. Làm tu chỉnh bảo lãnh mất 10 ngày chưa có nhân viên hẹn lên hẹn xuống. Mất thời gian của khách hàng và doanh nghiệp.",1
310,ACB - PGD Trần Đại Nghĩa,Nhân viên làm ăn kiểu gì không biết :) Đến đổi thông tin tài khoản mà 1 tuần sau vẫn y nguyên thông tin cũ !!!,1
311,ACB - PGD Trần Đại Nghĩa,Dịch vụ quá tệ. Nhân viên làm việc quá chậm hẹn lên hẹn xuống mất thời gian của khách hàng quá,1
312,ACB - PGD Trần Đại Nghĩa,Chậm. Nhiều lần đi nộp tiền chờ rất lâu. Không bằng Chi nhánh Bà Triệu,1
313,ACB - PGD Trần Đại Nghĩa,"Dịch vụ rất tốt. Mình đến mở thẻ visa và atm mà từ lúc bắt đầu tư vấn đến khi nhận thẻ có hơn 30p. Siêu nhanh. Nhân viên vô cùng chuyên nghiệp, nhẹ nhàng. Đặc biệt chị Truong Thi Hoai Thu là người trực tiếp tư vấn và hướng dẫn mình làm giấy tờ rất thân thiện, tận tình và có tâm. Cách bố trí không gian của ACC hiện đại và thân thiện cho khách lạ. Cây atm công nghệ hiện đại nên rút tiền rất nhanh. Nói chung là trải nghiệm khác hẳn Viettinbank hay Agribank",5
314,Ngân Hàng Tmcp Á Châu (Acb) - Pgd Đa Kao,"Đi bao nhiu ACB ,chứ chưa bao giờ gặp phải PGD tồi tệ như này ! Ngồi cả tiếng k ai hỏi 1 câu , đợi mòn mỏi . Trong khi 1 vị khách ngồi chung ghế cạnh bên thì hết ngừoi này r lại ngừoi kia lại hỏi y như cha mẹ dị đó trời ! K lẻ gửi tiền nhìu mới được để ý 😂 lạy hồn pgd võ thị sáu luôn 😂",1
315,Ngân Hàng Tmcp Á Châu (Acb) - Pgd Đa Kao,"Thân thiện, nhiệt tình",5
316,Ngân Hàng Tmcp Á Châu (Acb) - Pgd Đa Kao,"10 lần như 1, mình đi chuyển khoản từ 1007 đến 1011 mà đợi cả tiếng. làm việc chậm chạp trong khi có 4 quầy. thảo tác nhân viên rất chậm chạp. Do phần đánh giá không có "" 0 sao "". nếu không bản thân mình sẽ cho ""0 sao"" nhé. Mong Acb tìm cách khắc phục. cảm ơn",1
317,Ngân Hàng Tmcp Á Châu (Acb) - Pgd Đa Kao,"Nhân viên giao dịch làm việc quá tệ, sim cũ mình hư mình muốn đổi toàn bộ qua số mới nhưng bạn làm thiếu sót nhiều thứ khiến thông tin của mình không hoạt động được như OTP, E-commerce... mình phải gọi điện, lên xuống nhiều phòng giao dịch khác nhau để giải quyết, quá phiền.",1
318,Ngân Hàng Tmcp Á Châu (Acb) - Pgd Đa Kao,"Làm việc chậm chạp, chi nhanh ngân hàng chỉ có một counter làm việc. ACB chậm nhất mà tôi từng giao dich",1
319,ACB - PGD Cống Quỳnh,"mới ghé chiều qua đợi hơn nữa tiếng để gửi tk, mà quầy 6 đóng hết còn 2 quầy, ko hổ trợ giống những PGD acb khác, nghiệp vụ thì chậm thôi rồi, bảo vệ thì k thân thiện, bóc số thứ tự ko bít đâu luôn những PGD acb khác vừa vào cửa đã hỏi kh làm j, cần j hổ trợ ngay.",1
320,ACB - PGD Cống Quỳnh,"Vị trí trung tâm thuận tiện giao dịch. Chổ để xe máy hơi nhỏ. Có tất cả 5 quầy giao dịch tiền và 2 quầy làm thẻ dưới tầng trệt. Nếu đông có thể lên lầu làm dịch vụ thẻ. Có máy nộp tiền cho thẻ ATM nhanh chóng khỏi vào quầy giao dịch, nhưng phải có thẻ ATM mới nộp tiền mặt vào máy được. Nhân viên giao dịch rất vui vẻ, thân thiện, giao dịch tương đối nhanh. Bảo bệ lịch sự. Đi giao dịch ngày thứ 2 hay thứ 6 thì đợi khá là lâu.",5
321,ACB - PGD Cống Quỳnh,"Lũ súc vật scb khốn nạn, tao phù hộ cả dòng họ mày ra đường bị xe cán nát sọ, làm lụng đã vất vả còn bị lừa mua trái phiếu, bảo hiểm",1
322,ACB - PGD Cống Quỳnh,Nhân viên ở đây rất tận tâm và chu đáo. Hãy đến và cảm nhận,5
323,ACB - PGD Cống Quỳnh,"Mấy chị nhân viên ở chi nhánh này rất dễ thương và thân thiện, hay mua bánh mì bên mình nên mình lâu lâu cũng ghé chi nhánh này giao dịch :D 5 sao cho ACB Cống Quỳnh",5
324,ACB - PGD Cát Lái,nhân viên chuyên nghiệp. Nhanh gọn. Rất tiết kiệm thời gian cho khách hàng. Uy tín,5
325,ACB - PGD Cát Lái,"Nhân viên chuyên nghiệp, thân thiện, dịch vụ khách hàng tận tình",5
326,ACB - PGD An Phú,"tất cả dịch vụ tốt, đặc biệt là bộ phận chăm sóc dịch vụ khách hàng, SAO KÊ TK TRONG 6 THÁNG MẤT GẦN 1 TIẾNG RƯỠI, quá tuyệt vời",1
327,ACB - PGD An Phú,"Dịch vụ tốt, giao dịch nhanh!",5
328,ACB - PGD An Phú,,5
329,ACB - PGD An Phú,,5
330,ACB - PGD Điện Biên Phủ,Làm việc nhanh nhẹn. Nhiệt tình.,5
331,ACB - PGD Điện Biên Phủ,,5
332,ACB - PGD KHÁNH HỘI,"QUÁ TỆ!!!!
Làm việc siêu chậm chạp,hay tán gẫu !!!!!!!
Mình tới trc nhưng lại dắt khách khác vào quầy trc mình,nhân viên cố tính úp phiếu số thứ tự xuống khi mình nhìn vào tờ giấy
Làm việc ko công bằng cho khách hàng
Đợi mún gãy lưng mà vẫn ko ai bấm số,trong khi quầy ko có khách. Tới hỏi thì nvien mới bấm số nhưng tới lượt mình thì bảo đợi, đang rất bận. Nếu v,thì ko nên bấm số cho khách trông chứ
Làm ko chuyên nghiệp. Chán !!!!!
Nên xem lại cách lm việc của mấy nhân viên ở đây nhé Manager.",1
333,ACB - PGD KHÁNH HỘI,"Có việc ghé vào giao dịch thì dịch vụ thật tệ. Đợi hơn 40 phút cho giao dịch chỉ 5 phút. Quầy thì không có nhân viên, vài quầy trống nhởn nhơ... Anh PGĐ ngồi đó thì chăm chăm công việc của mình, chả quan tâm, chờ kệ ""các ban""... Cũng khó trách được vì cái tầm anh chỉ đến đó. Thua xa các PGD khác mình từng ghé qua.",1
334,ACB - PGD KHÁNH HỘI,"NH gì mà vào làm dịch vụ ko ai niềm nở cả, từ bảo vệ cho tới nhân viên, bảo vệ thì cọc tính, nhân viên thì mặc một đống, ko có gì gọi là phục vụ khách hàng cả, đuổi khách thì có, từ đó giờ đi hết mấy cái NH ACB rồi, mà ko có chi nhánh nào như chi nhánh Khánh Hội cả,",1
335,ACB - PGD KHÁNH HỘI,Tốc độ xử lí công việc không tốt!,1
336,ACB - PGD KHÁNH HỘI,,5
337,ACB - PGD Trần Hưng Đạo,"View đẹp, trên tầng 8 có studio rộng rãi, hợp lí để chụp ảnh, quay phim !",5
338,ACB - PGD Trần Hưng Đạo,Chuẩn và Nhanh,5
339,ACB - PGD Trần Hưng Đạo,Dich vu tot. Cac em rat than thien va vui ve. Doi khi phai chờ đợi lau ti,4
340,ACB - PGD Trần Hưng Đạo,Nhân viên bảo vệ rất vô duyên,1
341,ACB - PGD Trần Hưng Đạo,địa điểm đã xác thực,5
342,ACB - PGD Tân Phong,Nhân viên làm việc siêu siêu chậm. Rồi không biết phiếu thứ tự sinh ra để làm gì trong khi ai muốn vô quầy trước làm trước thì vô.,1
343,ACB - PGD Tân Phong,Tôi chờ 1 tiếng rưỡi để làm 1 cái thẻ mà làm giữa chừng bảo hết giờ k làm được. Tuyệt vời cho ngân hàng này,1
344,ACB - PGD Tân Phong,Mình là khách hàng vip ở acb. Gd cung khá nhiều nhừng thiệt tình thái độ nhân viên có nhiều bạn không thỏa đáng. Sáng nay minh vao quầy uu tiên số 8 lv vs bạn nũ  khi hoi bạn cach bán usd trên app hay wbe gì đó nhừng thái độ không hỗ trợ. Thậm chí khi minh hỏi VIP uu tiên thì có được uu tiên gq truoc kho ban tra lời rất cộc . Rất oải vs thái độ ạ,3
345,ACB - PGD Tân Phong,Khách đông nên phục vụ kém...,1
346,ACB - PGD Tân Phong,"Phòng giao dịch không quá lớn, nhưng khách hàng rất đông. Đặc biệt ở đây các bạn nhân viên làm việc nhanh nhẹn, nhiệt tình",5
347,ACB - PGD Nguyễn Chí Thanh,Chi nhánh này không to nhưng nhân viên rất nhiệt tình nha 👍🏻,4
348,ACB - PGD Nguyễn Chí Thanh,"Nhân viên lễ Tân thì thờ ơ, làm việc riêng. Nhân viên giao dịch quầy số 1 Lữ Thị Thanh Tú thì làm khó dễ khách hàng. Trong khi mọi thông tin pháp lý, pháp nhân đầy đủ nhưng lại bị từ chối giao dịch (mở thẻ) vì lí do khách quên điện thoại ở nhà (Tôi phải chạy qua chi nhánh khác thì vẫn thực hiện việc mở thẻ được).  Quá tệ",1
349,ACB - PGD Nguyễn Chí Thanh,nhân viên chi nhánh làm việc thờ ơ. không quan tâm khách hàng.,2
350,ACB - PGD Nguyễn Chí Thanh,Thằng này thanh đạt bền sửa xe bố láo..đừng ghé,4
351,ACB - PGD Nguyễn Chí Thanh,"Nhân viên tận tâm và thân thiện. Dịch vụ phong phú, giao dịch nhanh",4
352,Ngân hàng Á Châu AC - Pgd Trần Khai Nguyên,"Không trân trọng khách, xếp số mà loạn tùng phèo, ngồi chờ há mỏ thấy mấy khách bực bỏ về",1
353,Ngân hàng Á Châu AC - Pgd Trần Khai Nguyên,"Rộng rãi, lịch sự. Nhân viên hoà nhã thân thiện.",4
354,Ngân hàng Á Châu AC - Pgd Trần Khai Nguyên,Ngân hàng dịch vụ tốt.,5
355,Ngân hàng Á Châu AC - Pgd Trần Khai Nguyên,Nơi làm việc,5
356,Ngân hàng Á Châu AC - Pgd Trần Khai Nguyên,,3
357,ACB - PGD Lê Đại Hành,"Không gian sạch đẹp, hiện đại..bố trí phân luồng khách khoa học, nhân viên hỗ trợ tư vấn nhiệt tình, thân thiện.

Tới tính mở sổ t.kiệm, tuy nhiên acb giơ hạn chế khách mở sổ số lượng tiền ít nên lãi xuất không được cao lắm....dù rất muốn ủng hộ acb tuy nhiên giao dịch đã ko được diễn ra.",5
358,ACB - PGD Lê Đại Hành,Lấy số rồi vô quỹ đếm tiền ba tỷ xong qua số ko làm phải lấy số lại,1
359,ACB - PGD Lê Đại Hành,Bốc số trước mà bị làm sau,1
360,ACB - PGD Lê Đại Hành,"Nhân viên chửi khách hàng, lũ ngu học thiếu trách nhiệm",1
361,ACB - PGD Lê Đại Hành,Acb Lê Đại Hành rất tiện đường. Máy lạnh khá tốt.,4
362,ACB - PGD Tạ Uyên,"Dịch vụ tệ.
PGD đã nhỏ, chỉ có 3 quầy.
2 quầy thì luôn ưu tiên khách vip.
Quầy còn lại thì nhúng mỏ đi tư vấn bảo hiểm cho khách vừa giao dịch xong.",1
363,ACB - PGD Tạ Uyên,"PGD khá tệ, có 3 quầy thì luôn ưu tiên khách Giao dịch số tiền lớn, khách thường chờ khá lâu, lấy số cho đã rồi khách đến sau tự vào quầy giao dịch cũng nhận, khách có số chờ tiếp.",1
364,ACB - PGD Tạ Uyên,"Thật sự giao dịch với ACB rất nhiều những lần trước đều rất ưng mặc dù chờ rất lâu , nhưng mà hôm nay đúng là bó tay cách cskh của chi nhánh Tạ Uyên , mình đi rút tiền chờ gần 20p chưa tới mà trong khi mấy người kia vào sau lại đi vào lần lượt r nói là khách ưu tiên , tới khi mình nói là có việc gấp thì mới đưa 1 người ra làm việc với mình , khi mình điền xong thông tin cũng k thấy đâu hỏi c kế bên thì tl 1 câu “ e điền xong thì xong thì đợi xíu đi ai rãnh đâu mà làm “ vậy ý là khách hàng giao dịch số tiền ít là bị đối xử vậy à ? Mấy khách giao dịch nhiều thì miệng cười như hoa :) mình không sử dụng ngân hàng này nữa, lần cuối rồi",2
365,ACB - PGD Tạ Uyên,Làm việc chậm chạp thiếu chuyên nghiệp.cn tạ uyên p4.q11,1
366,ACB - PGD Tạ Uyên,Nhanh,4
367,Ngân Hàng TMCP Á Châu (ACB) - PGD Tân Chánh Hiệp,"Top chi nhánh ngân hàng làm việc chậm nhất. Đặc biệt thái độ bà chị đứng quầy bốc số. Đứng ở vị trí đó nhưng khách có nhu cầu hỏi thăm chị k trả lời mà hỏi ngược lại khách, thái độ kẻ cả bề trên. Lâu lâu mình có việc đi vào nhưng lần nào cũng thấy vài khách hàng phải to tiếng tại đây. K một ai giải quyết, thậm chí đến quầy làm việc cũng k thèm nhìn đừng nói đến chào. Tệ quá!",1
368,Ngân Hàng TMCP Á Châu (ACB) - PGD Tân Chánh Hiệp,"Mình mất số đt mà giờ ngân hàng đống cửa hết, cho mình hỏi giờ liên hệ cho cskh acb nào để đổi số đt lấy mã bin để rút tiền ạ",1
